video_id,label,score_lie,aggregation,host,episode,episode_group_id,group_id,start_time,end_time,size_bytes,fold,threshold_default,threshold_calibrated,pred_default,pred_calibrated,correct_default,correct_calibrated,error_type_calibrated,margin_to_calibrated_threshold,window_score_mean,window_score_std,window_score_min,window_score_max,num_windows,wrong_confidence
SB_WILTY_EP35_truth11,0,0.6332377791404724,mean,SB,35,SB_EP35,SB_EP35,10:58,11:04,234625.0,fold1,0.5,0.6054642729461193,1,1,False,False,false_positive,0.027773506194353148,0.6332377791404724,0.07673660043187674,0.5369284152984619,0.7709672451019287,6,0.027773506194353148
YW_WILTY_EP47_truth6,0,0.5390024185180664,mean,YW,47,YW_EP47,YW_EP47,25:59,26:08,523512.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.027613341808319092,0.5390024185180664,0.01160493845782432,0.5241228342056274,0.5559313893318176,8,0.027613341808319092
YW_WILTY_EP54_truth8,0,0.5389982610940933,mean,YW,54,YW_EP54,YW_EP54,16:07,16:11,371142.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.02760918438434601,0.5389982610940933,0.00499264899664428,0.533338189125061,0.5435383915901184,4,0.02760918438434601
LS_WILTY_EP3_truth6,0,0.5381758958101273,mean,LS,3,LS_EP3,LS_EP3,5:23,5:31,509879.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.026786819100379944,0.5381758958101273,0.005209208156950478,0.5283488631248474,0.5448633432388306,8,0.026786819100379944
AN_WILTY_EP24_lie15,1,0.4846284389495849,mean,AN,24,AN_EP24,AN_EP24,9:16,9:19,176080.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.02676063776016241,0.48462843894958496,0.09788699852577408,0.3716015815734863,0.5418912768363953,3,0.02676063776016241
SB_WILTY_EP32_truth1,0,0.5380380898714066,mean,SB,32,SB_EP32,SB_EP32,1:29,1:33,287038.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.02664901316165924,0.5380380898714066,0.005218028882273018,0.5302866697311401,0.5413700342178345,4,0.02664901316165924
YW_WILTY_EP53_truth3,0,0.6320989489555359,mean,YW,53,YW_EP53,YW_EP53,2:21,2:26,281734.0,fold1,0.5,0.6054642729461193,1,1,False,False,false_positive,0.026634676009416602,0.6320989489555359,0.12035581419514722,0.4969525933265686,0.7443175911903381,5,0.026634676009416602
BRI_WILTY_EP66_truth_18,0,0.5380086749792099,mean,BRI,66,BRI_EP66,BRI_EP66,24:50,24:55,362265.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.026619598269462585,0.5380086749792099,0.005545786592046891,0.5302927494049072,0.5431230068206787,4,0.026619598269462585
LS_WILTY_EP11_truth8,0,0.537921130657196,mean,LS,11,LS_EP11,LS_EP11,24:17,24:20,164260.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.02653205394744873,0.537921130657196,0.0014404029290417503,0.5362825393676758,0.5389874577522278,3,0.02653205394744873
BRI_WILTY_EP57_truth_31,0,0.5374337037404379,mean,BRI,57,BRI_EP57,BRI_EP57,27:01,27:04,264280.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.026044627030690548,0.5374337037404379,0.00759691869638558,0.5297014713287354,0.5448876619338989,3,0.026044627030690548
YW_WILTY_EP50_lie15,1,0.5096224583685398,mean,YW,50,YW_EP50,YW_EP50,12:17,12:25,529720.0,fold2,0.5,0.5355864841313589,1,0,True,False,false_negative,-0.025964025762819087,0.5096224583685398,0.012651277312280731,0.4952420592308044,0.5269885659217834,8,0.025964025762819087
YW_WILTY_EP50_lie5,1,0.4854826000001695,mean,YW,50,YW_EP50,YW_EP50,3:29,3:38,601219.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.025906476709577797,0.4854826000001695,0.06795215995922176,0.3647519946098327,0.5322023630142212,9,0.025906476709577797
BRI_WILTY_EP61_truth_21,0,0.5371231585741043,mean,BRI,61,BRI_EP61,BRI_EP61,15:13,15:17,317534.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.025734081864356995,0.5371231585741043,0.0026097567684808982,0.5337511897087097,0.539978563785553,4,0.025734081864356995
YW_WILTY_EP46_truth12,0,0.5369376540184021,mean,YW,46,YW_EP46,YW_EP46,26:29,26:38,557540.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.025548577308654785,0.5369376540184021,0.006681255882230618,0.5243420600891113,0.5429542660713196,9,0.025548577308654785
LS_WILTY_EP9_lie14,1,0.580020472407341,mean,LS,9,LS_EP9,LS_EP9,18:57,19:01,266240.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.02544380053877826,0.580020472407341,0.029694503698008103,0.536257803440094,0.6024178862571716,4,0.02544380053877826
AN_WILTY_EP21_lie14,1,0.5800887431417193,mean,AN,21,AN_EP21,AN_EP21,21:56,22:03,447786.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.025375529804399943,0.5800887431417193,0.02409830341113707,0.5441664457321167,0.6072639226913452,7,0.025375529804399943
SB_WILTY_EP37_lie7,1,0.5801210233143398,mean,SB,37,SB_EP37,SB_EP37,12:51,12:58,341458.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.025343249631779474,0.5801210233143398,0.04161522709480503,0.4972924590110779,0.6175118684768677,7,0.025343249631779474
BRI_WILTY_EP62_lie_25,1,0.5803371295332909,mean,BRI,62,BRI_EP62,BRI_EP62,19:56,20:04,695825.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.0251271434128284,0.5803371295332909,0.09271761133583438,0.5070199966430664,0.7295593023300171,8,0.0251271434128284
LS_WILTY_EP3_lie8,1,0.4864223386560167,mean,LS,3,LS_EP3,LS_EP3,22:30,22:37,458023.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.02496673805373062,0.48642233865601675,0.07057738321927308,0.3823780119419098,0.5331397652626038,7,0.02496673805373062
YW_WILTY_EP55_truth5,0,0.5358868439992269,mean,YW,55,YW_EP55,YW_EP55,10:33,10:36,195189.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.02449776728947961,0.5358868439992269,0.008048110674214097,0.526598334312439,0.5407856106758118,3,0.02449776728947961
SB_WILTY_EP29_truth6,0,0.5358210951089859,mean,SB,29,SB_EP29,SB_EP29,8:53,8:57,263758.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.024432018399238586,0.5358210951089859,0.0048694334594089434,0.5287157893180847,0.5397849082946777,4,0.024432018399238586
SB_WILTY_EP32_lie15,1,0.5813495616118113,mean,SB,32,SB_EP32,SB_EP32,11:12,11:21,449605.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.02411471133430798,0.5813495616118113,0.09230256631779286,0.4764136373996734,0.7315529584884644,9,0.02411471133430798
YW_WILTY_EP51_truth6,0,0.5354607899983724,mean,YW,51,YW_EP51,YW_EP51,25:52,25:55,207280.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.02407171328862512,0.5354607899983724,0.029993600063641768,0.5008336901664734,0.5533565878868103,3,0.02407171328862512
YW_WILTY_EP52_truth9,0,0.5351191759109497,mean,YW,52,YW_EP52,YW_EP52,22:50,22:53,160315.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.023730099201202393,0.5351191759109497,0.010515196871729172,0.523132860660553,0.5427902936935425,3,0.023730099201202393
AN_WILTY_EP21_lie22,1,0.4878392070531845,mean,AN,21,AN_EP21,AN_EP21,25:36,25:40,385056.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.023549869656562805,0.4878392070531845,0.07670692763811576,0.3728785514831543,0.5305952429771423,4,0.023549869656562805
LS_WILTY_EP72_lie8,1,0.5819430549939474,mean,LS,72,LS_EP72,LS_EP72,16:55,16:58,84065.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.02352121795217188,0.5819430549939474,0.024891345879062138,0.5649274587631226,0.6105115413665771,3,0.02352121795217188
YW_WILTY_EP50_lie7,1,0.5821383396784464,mean,YW,50,YW_EP50,YW_EP50,10:04,10:07,332867.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.02332593326767285,0.5821383396784464,0.006502704256751593,0.5746613144874573,0.586473286151886,3,0.02332593326767285
YW_WILTY_EP43_lie8,1,0.5824730843305588,mean,YW,43,YW_EP43,YW_EP43,13:27,13:33,371819.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.022991188615560487,0.5824730843305588,0.1363942711973206,0.4213197231292724,0.7447600960731506,6,0.022991188615560487
YW_WILTY_EP50_truth15,0,0.6284136414527893,mean,YW,50,YW_EP50,YW_EP50,23:58,24:03,367461.0,fold1,0.5,0.6054642729461193,1,1,False,False,false_positive,0.022949368506670065,0.6284136414527893,0.05525578849554508,0.5744248628616333,0.7179445624351501,5,0.022949368506670065
AN_WILTY_EP17_lie9,1,0.5130030115445455,mean,AN,17,AN_EP17,AN_EP17,16:33,16:39,273549.0,fold2,0.5,0.5355864841313589,1,0,True,False,false_negative,-0.02258347258681337,0.5130030115445455,0.028879765179294553,0.4705260097980499,0.5441190004348755,6,0.02258347258681337
AN_WILTY_EP27_lie4,1,0.4888277153174082,mean,AN,27,AN_EP27,AN_EP27,1:04,1:07,153262.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.022561361392339108,0.48882771531740826,0.07222735784749247,0.4059390723705292,0.5382655262947083,3,0.022561361392339108
BRI_WILTY_EP60_lie_22,1,0.4892657697200775,mean,BRI,60,BRI_EP60,BRI_EP60,23:26,23:31,269190.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.0221233069896698,0.4892657697200775,0.06597728524263868,0.3753800392150879,0.5401613712310791,5,0.0221233069896698
SB_WILTY_EP31_lie7,1,0.5135336617628733,mean,SB,31,SB_EP31,SB_EP31,13:55,14:01,223036.0,fold2,0.5,0.5355864841313589,1,0,True,False,false_negative,-0.022052822368485603,0.5135336617628733,0.040759052991419076,0.4308931827545166,0.5349834561347961,6,0.022052822368485603
SB_WILTY_EP38_lie1,1,0.4898052939346858,mean,SB,38,SB_EP38,SB_EP38,0:33,0:40,450268.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.02158378277506151,0.48980529393468586,0.05884412673938857,0.3567211329936981,0.5196865200996399,7,0.02158378277506151
SB_WILTY_EP37_lie6,1,0.4898564645222255,mean,SB,37,SB_EP37,SB_EP37,3:43,3:50,344093.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.021532612187521838,0.48985646452222553,0.07340934901621836,0.3815997540950775,0.5362632870674133,7,0.021532612187521838
BRI_WILTY_EP58_truth_13,0,0.5327912420034409,mean,BRI,58,BRI_EP58,BRI_EP58,10:07,10:11,272506.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.021402165293693542,0.5327912420034409,0.0035063251805414882,0.5292455554008484,0.5363535284996033,4,0.021402165293693542
LS_WILTY_EP6_truth9,0,0.5326495170593262,mean,LS,6,LS_EP6,LS_EP6,26:17,26:20,273051.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.021260440349578857,0.5326495170593262,0.0024788965332224722,0.5303921699523926,0.5353024005889893,3,0.021260440349578857
AN_WILTY_EP27_truth15,0,0.5321098327636719,mean,AN,27,AN_EP27,AN_EP27,11:59,12:04,271032.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.02072075605392454,0.5321098327636719,0.0073889280370902305,0.5250024199485779,0.5427700877189636,5,0.02072075605392454
AN_WILTY_EP20_lie13,1,0.5155176371335983,mean,AN,20,AN_EP20,AN_EP20,19:12,19:15,128657.0,fold2,0.5,0.5355864841313589,1,0,True,False,false_negative,-0.02006884699776057,0.5155176371335983,0.024909567186635825,0.4979039132595062,0.5331313610076904,2,0.02006884699776057
SB_WILTY_EP31_truth5,0,0.5314537712505886,mean,SB,31,SB_EP31,SB_EP31,7:17,7:24,251923.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.020064694540841255,0.5314537712505886,0.005943427367737664,0.5243845582008362,0.5391684174537659,7,0.020064694540841255
YW_WILTY_EP49_lie3,1,0.4915604250771658,mean,YW,49,YW_EP49,YW_EP49,15:22,15:29,338151.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.019828651632581518,0.49156042507716585,0.07754887424020722,0.3766618967056274,0.5450728535652161,7,0.019828651632581518
LS_WILTY_EP75_lie3,1,0.585695281624794,mean,LS,75,LS_EP75,LS_EP75,5:12,5:16,332272.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.019768991321325258,0.585695281624794,0.04370634055486206,0.5532167553901672,0.6500239968299866,4,0.019768991321325258
YW_WILTY_EP46_lie8,1,0.5159721208943261,mean,YW,46,YW_EP46,YW_EP46,22:06,22:15,730948.0,fold2,0.5,0.5355864841313589,1,0,True,False,false_negative,-0.019614363237032806,0.5159721208943261,0.028175127909017852,0.4571489691734314,0.5425962805747986,9,0.019614363237032806
BRI_WILTY_EP62_lie_14,1,0.5861675805515714,mean,BRI,62,BRI_EP62,BRI_EP62,12:23,12:32,779877.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.0192966923945479,0.5861675805515714,0.02555786869752907,0.5504881143569946,0.6229796409606934,9,0.0192966923945479
YW_WILTY_EP56_lie10,1,0.5166352987289429,mean,YW,56,YW_EP56,YW_EP56,12:04,12:08,291439.0,fold2,0.5,0.5355864841313589,1,0,True,False,false_negative,-0.018951185402416026,0.5166352987289429,0.011384305147393827,0.5068298578262329,0.5289516448974609,4,0.018951185402416026
AN_WILTY_EP15_truth24,0,0.5303354859352112,mean,AN,15,AN_EP15,AN_EP15,26:28,26:37,601684.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.018946409225463867,0.5303354859352112,0.02797774973521529,0.4676815271377563,0.5527096390724182,9,0.018946409225463867
LS_WILTY_EP4_truth6,0,0.6241280734539032,mean,LS,4,LS_EP4,LS_EP4,18:18,18:26,590195.0,fold1,0.5,0.6054642729461193,1,1,False,False,false_positive,0.018663800507783934,0.6241280734539032,0.08135179906357887,0.5363084673881531,0.7396607398986816,8,0.018663800507783934
YW_WILTY_EP45_lie15,1,0.4929408095777035,mean,YW,45,YW_EP45,YW_EP45,17:57,18:05,513172.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.01844826713204384,0.4929408095777035,0.08014942427999869,0.3732862174510956,0.5522797703742981,8,0.01844826713204384
SB_WILTY_EP35_lie7,1,0.4929486289620399,mean,SB,35,SB_EP35,SB_EP35,12:12,12:16,193834.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.018440447747707422,0.49294862896203995,0.0754181003545131,0.3808164894580841,0.5380812287330627,4,0.018440447747707422
AN_WILTY_EP18_truth2,0,0.5298265218734741,mean,AN,18,AN_EP18,AN_EP18,2:09,2:14,211588.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.018437445163726807,0.5298265218734741,0.006029791693666557,0.5213384628295898,0.534299373626709,4,0.018437445163726807
SB_WILTY_EP34_truth1,0,0.6236931681632996,mean,SB,34,SB_EP34,SB_EP34,5:35,5:45,505344.0,fold1,0.5,0.6054642729461193,1,1,False,False,false_positive,0.018228895217180296,0.6236931681632996,0.05327154955532647,0.5719761252403259,0.7608485817909241,10,0.018228895217180296
YW_WILTY_EP45_lie11,1,0.5173807342847189,mean,YW,45,YW_EP45,YW_EP45,15:15,15:18,152682.0,fold2,0.5,0.5355864841313589,1,0,True,False,false_negative,-0.01820574984664003,0.5173807342847189,0.005152306119425215,0.5120934247970581,0.5223864912986755,3,0.01820574984664003
LS_WILTY_EP3_lie13,1,0.4933254718780517,mean,LS,3,LS_EP3,LS_EP3,25:23,25:29,488512.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.018063604831695612,0.49332547187805176,0.08175603695796933,0.3870694041252136,0.54920494556427,6,0.018063604831695612
LS_WILTY_EP7_truth4,0,0.5293969114621481,mean,LS,7,LS_EP7,LS_EP7,16:30,16:33,178281.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.018007834752400753,0.5293969114621481,0.004127939359341971,0.5250332355499268,0.5332396626472473,3,0.018007834752400753
AN_WILTY_EP16_truth11,0,0.5293276906013489,mean,AN,16,AN_EP16,AN_EP16,6:14,6:17,108647.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.017938613891601562,0.5293276906013489,0.01396326557068925,0.5202984809875488,0.545410692691803,3,0.017938613891601562
AN_WILTY_EP24_lie6,1,0.517736188002995,mean,AN,24,AN_EP24,AN_EP24,1:36,1:43,443210.0,fold2,0.5,0.5355864841313589,1,0,True,False,false_negative,-0.017850296128363863,0.517736188002995,0.02606525275193772,0.4794568717479706,0.5369352102279663,7,0.017850296128363863
YW_WILTY_EP53_truth2,0,0.6232704520225525,mean,YW,53,YW_EP53,YW_EP53,2:05,2:08,195649.0,fold1,0.5,0.6054642729461193,1,1,False,False,false_positive,0.017806179076433226,0.6232704520225525,0.07943302394220865,0.5321698188781738,0.6780463457107544,3,0.017806179076433226
BRI_WILTY_EP62_truth_31,0,0.6231640974680582,mean,BRI,62,BRI_EP62,BRI_EP62,26:45,26:48,537965.0,fold1,0.5,0.6054642729461193,1,1,False,False,false_positive,0.017699824521938967,0.6231640974680582,0.05236601072242966,0.5673050284385681,0.6711441278457642,3,0.017699824521938967
LS_WILTY_EP1_lie7,1,0.5179337918758392,mean,LS,1,LS_EP1,LS_EP1,16:38,16:43,317752.0,fold2,0.5,0.5355864841313589,1,0,True,False,false_negative,-0.017652692255519686,0.5179337918758392,0.028284540023076326,0.4677834808826446,0.5334123969078064,5,0.017652692255519686
YW_WILTY_EP52_truth10,0,0.5287774801254272,mean,YW,52,YW_EP52,YW_EP52,23:01,23:05,212323.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.01738840341567993,0.5287774801254272,0.01178319830534287,0.514277994632721,0.5412189960479736,4,0.01738840341567993
BRI_WILTY_EP58_lie_32,1,0.5182069540023804,mean,BRI,58,BRI_EP58,BRI_EP58,24:13,24:16,137617.0,fold2,0.5,0.5355864841313589,1,0,True,False,false_negative,-0.017379530128978526,0.5182069540023804,0.0074974737521485,0.5127376914024353,0.5267534255981445,3,0.017379530128978526
YW_WILTY_EP50_truth10,0,0.5286861956119537,mean,YW,50,YW_EP50,YW_EP50,15:55,15:59,446733.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.01729711890220642,0.5286861956119537,0.007172256189708728,0.5229703187942505,0.5390340089797974,4,0.01729711890220642
LS_WILTY_EP9_lie12,1,0.5884060710668564,mean,LS,9,LS_EP9,LS_EP9,18:11,18:15,234244.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.01705820187926288,0.5884060710668564,0.10105271590734233,0.5021356344223022,0.7288550734519958,4,0.01705820187926288
LS_WILTY_EP73_ true6,0,0.5284257054328918,mean,LS,73,LS_EP73,LS_EP73,6:04,6:09,313488.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.017036628723144487,0.5284257054328918,0.003968564326968373,0.5224205255508423,0.5322653651237488,5,0.017036628723144487
LS_WILTY_EP14_lie2,1,0.5885140597820282,mean,LS,14,LS_EP14,LS_EP14,4:02,4:07,381092.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.016950213164091066,0.5885140597820282,0.09159308892065014,0.4887393414974212,0.7378447651863098,5,0.016950213164091066
LS_WILTY_EP14_truth10,0,0.6223319470882416,mean,LS,14,LS_EP14,LS_EP14,24:24,24:28,175052.0,fold1,0.5,0.6054642729461193,1,1,False,False,false_positive,0.016867674142122313,0.6223319470882416,0.07364491140817572,0.5307219624519348,0.6936783790588379,4,0.016867674142122313
AN_WILTY_EP25_lie10,1,0.5887339532375335,mean,AN,25,AN_EP25,AN_EP25,7:28,7:38,598147.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.01673031970858574,0.5887339532375335,0.06938709401720744,0.4892849922180176,0.7239711880683899,10,0.01673031970858574
LS_WILTY_EP12_lie2,1,0.4946676790714264,mean,LS,12,LS_EP12,LS_EP12,2:08,2:12,252043.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.016721397638320923,0.4946676790714264,0.07313399326292899,0.3873332738876343,0.5420032143592834,4,0.016721397638320923
YW_WILTY_EP52_truth11,0,0.52728071808815,mean,YW,52,YW_EP52,YW_EP52,23:28,23:32,200527.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.01589164137840271,0.52728071808815,0.014931214303705859,0.5136845111846924,0.541703999042511,4,0.01589164137840271
LS_WILTY_EP5_truth4,0,0.527137041091919,mean,LS,5,LS_EP5,LS_EP5,3:38,3:42,366669.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.01574796438217163,0.527137041091919,0.0008491895098721819,0.5263096690177917,0.5282974243164062,4,0.01574796438217163
AN_WILTY_EP15_truth8,0,0.5271337926387787,mean,AN,15,AN_EP15,AN_EP15,17:04,17:08,405540.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.015744715929031372,0.5271337926387787,0.007860210242912998,0.5188897252082825,0.5369407534599304,4,0.015744715929031372
AN_WILTY_EP16_truth16,0,0.6208873523606194,mean,AN,16,AN_EP16,AN_EP16,15:57,16:06,338085.0,fold1,0.5,0.6054642729461193,1,1,False,False,false_positive,0.015423079414500163,0.6208873523606194,0.022828792473519065,0.5862842798233032,0.6642521619796753,9,0.015423079414500163
BRI_WILTY_EP63_truth_12,0,0.6202989593148232,mean,BRI,63,BRI_EP63,BRI_EP63,6:47,6:51,105294.0,fold1,0.5,0.6054642729461193,1,1,False,False,false_positive,0.014834686368703887,0.6202989593148232,0.16186465158244207,0.378771036863327,0.7176926136016846,4,0.014834686368703887
LS_WILTY_EP9_truth8,0,0.5261888106664022,mean,LS,9,LS_EP9,LS_EP9,16:33,16:36,239752.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.014799733956654904,0.5261888106664022,0.004895648779957989,0.5205358862876892,0.5290419459342957,3,0.014799733956654904
BRI_WILTY_EP65_lie_8,1,0.5907167622021267,mean,BRI,65,BRI_EP65,BRI_EP65,6:48,6:55,475176.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.014747510743992609,0.5907167622021267,0.011640067073510155,0.5738474130630493,0.6062489748001099,7,0.014747510743992609
BRI_WILTY_EP65_lie_9,1,0.5907634735107422,mean,BRI,65,BRI_EP65,BRI_EP65,6:58,7:03,340100.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.014700799435377054,0.5907634735107422,0.009978139140056727,0.577024519443512,0.5993798971176147,5,0.014700799435377054
LS_WILTY_EP10_lie13,1,0.5209023207426071,mean,LS,10,LS_EP10,LS_EP10,24:17,24:21,237114.0,fold2,0.5,0.5355864841313589,1,0,True,False,false_negative,-0.01468416338875178,0.5209023207426071,0.01256094859146949,0.504719614982605,0.5339179635047913,4,0.01468416338875178
BRI_WILTY_EP58_lie_4,1,0.5209315717220306,mean,BRI,58,BRI_EP58,BRI_EP58,3:02,3:09,384967.0,fold2,0.5,0.5355864841313589,1,0,True,False,false_negative,-0.014654912409328258,0.5209315717220306,0.029425703546325416,0.4772186279296875,0.5404374003410339,7,0.014654912409328258
YW_WILTY_EP50_truth11,0,0.5259157021840414,mean,YW,50,YW_EP50,YW_EP50,20:25,20:28,225533.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.014526625474294064,0.5259157021840414,0.0039104581028087,0.5233539342880249,0.5304167866706848,3,0.014526625474294064
LS_WILTY_EP76_true1,0,0.5258659323056539,mean,LS,76,LS_EP76,LS_EP76,2:18,2:21,522787.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.014476855595906613,0.5258659323056539,0.006153098670238972,0.5205112099647522,0.5325875282287598,3,0.014476855595906613
AN_WILTY_EP18_truth3,0,0.5255180994669596,mean,AN,18,AN_EP18,AN_EP18,2:49,2:53,158352.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.014129022757212284,0.5255180994669596,0.009838280170262913,0.5162466764450073,0.5358390808105469,3,0.014129022757212284
AN_WILTY_EP25_lie1,1,0.4973712638020515,mean,AN,25,AN_EP25,AN_EP25,0:06,0:10,267380.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.014017812907695826,0.49737126380205154,0.07665377142788776,0.3827200829982757,0.5437158942222595,4,0.014017812907695826
YW_WILTY_EP55_truth8,0,0.619434729218483,mean,YW,55,YW_EP55,YW_EP55,12:17,12:21,285183.0,fold1,0.5,0.6054642729461193,1,1,False,False,false_positive,0.013970456272363707,0.619434729218483,0.06979568662064763,0.5554226040840149,0.7106178998947144,4,0.013970456272363707
AN_WILTY_EP16_truth24,0,0.525310048035213,mean,AN,16,AN_EP16,AN_EP16,23:57,24:04,205562.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.013920971325465659,0.525310048035213,0.059902715934424935,0.3896821737289428,0.5516923069953918,7,0.013920971325465659
LS_WILTY_EP11_lie11,1,0.5918017029762268,mean,LS,11,LS_EP11,LS_EP11,22:35,22:38,148259.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.013662569969892457,0.5918017029762268,0.09620201243305494,0.4814333915710449,0.6578924655914307,3,0.013662569969892457
BRI_WILTY_EP64_truth_5,0,0.5250459313392639,mean,BRI,64,BRI_EP64,BRI_EP64,4:33,4:36,227431.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.013656854629516602,0.5250459313392639,0.001219614930868223,0.5236445069313049,0.5258669257164001,3,0.013656854629516602
YW_WILTY_EP52_lie1,1,0.5220494791865349,mean,YW,52,YW_EP52,YW_EP52,9:42,9:46,303714.0,fold2,0.5,0.5355864841313589,1,0,True,False,false_negative,-0.013537004944824016,0.5220494791865349,0.01763766888447955,0.4959293305873871,0.5346778631210327,4,0.013537004944824016
SB_WILTY_EP38_lie2,1,0.5919818997383117,mean,SB,38,SB_EP38,SB_EP38,1:27,1:32,571283.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.013482373207807541,0.5919818997383117,0.045870745699605954,0.5158928632736206,0.6295289397239685,5,0.013482373207807541
AN_WILTY_EP18_truth13,0,0.5247955322265625,mean,AN,18,AN_EP18,AN_EP18,16:26,16:29,141501.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.013406455516815186,0.5247955322265625,0.007418013925311393,0.5195502042770386,0.5300408601760864,2,0.013406455516815186
AN_WILTY_EP20_truth4,0,0.6187475919723511,mean,AN,20,AN_EP20,AN_EP20,6:47,6:51,244555.0,fold1,0.5,0.6054642729461193,1,1,False,False,false_positive,0.01328331902623181,0.6187475919723511,0.09747828588222651,0.5556625127792358,0.7310194373130798,3,0.01328331902623181
YW_WILTY_EP49_truth8,0,0.5245692133903503,mean,YW,49,YW_EP49,YW_EP49,19:08,19:18,580608.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.013180136680603027,0.5245692133903503,0.01206049130793137,0.5023161172866821,0.5391391515731812,10,0.013180136680603027
YW_WILTY_EP52_lie4,1,0.592300017674764,mean,YW,52,YW_EP52,YW_EP52,15:06,15:09,289158.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.01316425527135523,0.592300017674764,0.07688016452408133,0.5435388684272766,0.6809248328208923,3,0.01316425527135523
