video_id,video_path,filename_label,host,episode,episode_group_id,size_bytes,is_corrupt,yt_video_id,file_name,start_time,end_time,label,group_id
SB_WILTY_EP42_lie2,data/raw/dolos/videos/SB_WILTY_EP42_lie2.mp4,1.0,SB,42,SB_EP42,734087,False,WY76L0DtaIU,SB_WILTY_EP42_lie2,4:57,5:04,1,SB_EP42
SB_WILTY_EP42_lie3,data/raw/dolos/videos/SB_WILTY_EP42_lie3.mp4,1.0,SB,42,SB_EP42,285033,False,WY76L0DtaIU,SB_WILTY_EP42_lie3,6:27,6:31,1,SB_EP42
SB_WILTY_EP42_lie4,data/raw/dolos/videos/SB_WILTY_EP42_lie4.mp4,1.0,SB,42,SB_EP42,399947,False,WY76L0DtaIU,SB_WILTY_EP42_lie4,12:33,12:40,1,SB_EP42
SB_WILTY_EP42_lie5,data/raw/dolos/videos/SB_WILTY_EP42_lie5.mp4,1.0,SB,42,SB_EP42,447941,False,WY76L0DtaIU,SB_WILTY_EP42_lie5,12:47,12:55,1,SB_EP42
SB_WILTY_EP42_lie6,data/raw/dolos/videos/SB_WILTY_EP42_lie6.mp4,1.0,SB,42,SB_EP42,567080,False,WY76L0DtaIU,SB_WILTY_EP42_lie6,13:22,13:31,1,SB_EP42
SB_WILTY_EP42_lie7,data/raw/dolos/videos/SB_WILTY_EP42_lie7.mp4,1.0,SB,42,SB_EP42,239725,False,WY76L0DtaIU,SB_WILTY_EP42_lie7,13:36,13:40,1,SB_EP42
SB_WILTY_EP42_lie8,data/raw/dolos/videos/SB_WILTY_EP42_lie8.mp4,1.0,SB,42,SB_EP42,404642,False,WY76L0DtaIU,SB_WILTY_EP42_lie8,13:43,13:48,1,SB_EP42
SB_WILTY_EP42_truth1,data/raw/dolos/videos/SB_WILTY_EP42_truth1.mp4,0.0,SB,42,SB_EP42,417872,False,WY76L0DtaIU,SB_WILTY_EP42_truth1,1:38,1:46,0,SB_EP42
SB_WILTY_EP42_truth10,data/raw/dolos/videos/SB_WILTY_EP42_truth10.mp4,0.0,SB,42,SB_EP42,506324,False,WY76L0DtaIU,SB_WILTY_EP42_truth10,9:19,9:23,0,SB_EP42
SB_WILTY_EP42_truth11,data/raw/dolos/videos/SB_WILTY_EP42_truth11.mp4,0.0,SB,42,SB_EP42,502980,False,WY76L0DtaIU,SB_WILTY_EP42_truth11,9:58,10:02,0,SB_EP42
SB_WILTY_EP42_truth12,data/raw/dolos/videos/SB_WILTY_EP42_truth12.mp4,0.0,SB,42,SB_EP42,556145,False,WY76L0DtaIU,SB_WILTY_EP42_truth12,12:18,12:26,0,SB_EP42
SB_WILTY_EP42_truth13,data/raw/dolos/videos/SB_WILTY_EP42_truth13.mp4,0.0,SB,42,SB_EP42,347450,False,WY76L0DtaIU,SB_WILTY_EP42_truth13,15:44,15:48,0,SB_EP42
SB_WILTY_EP42_truth15,data/raw/dolos/videos/SB_WILTY_EP42_truth15.mp4,0.0,SB,42,SB_EP42,370379,False,WY76L0DtaIU,SB_WILTY_EP42_truth15,21:03,21:09,0,SB_EP42
SB_WILTY_EP42_truth16,data/raw/dolos/videos/SB_WILTY_EP42_truth16.mp4,0.0,SB,42,SB_EP42,373942,False,WY76L0DtaIU,SB_WILTY_EP42_truth16,21:41,21:45,0,SB_EP42
SB_WILTY_EP42_truth17,data/raw/dolos/videos/SB_WILTY_EP42_truth17.mp4,0.0,SB,42,SB_EP42,485365,False,WY76L0DtaIU,SB_WILTY_EP42_truth17,22:13,22:17,0,SB_EP42
SB_WILTY_EP42_truth18,data/raw/dolos/videos/SB_WILTY_EP42_truth18.mp4,0.0,SB,42,SB_EP42,352266,False,WY76L0DtaIU,SB_WILTY_EP42_truth18,22:32,22:37,0,SB_EP42
SB_WILTY_EP42_truth2,data/raw/dolos/videos/SB_WILTY_EP42_truth2.mp4,0.0,SB,42,SB_EP42,234203,False,WY76L0DtaIU,SB_WILTY_EP42_truth2,2:13,2:17,0,SB_EP42
SB_WILTY_EP42_truth3,data/raw/dolos/videos/SB_WILTY_EP42_truth3.mp4,0.0,SB,42,SB_EP42,386964,False,WY76L0DtaIU,SB_WILTY_EP42_truth3,2:21,2:28,0,SB_EP42
SB_WILTY_EP42_truth4,data/raw/dolos/videos/SB_WILTY_EP42_truth4.mp4,0.0,SB,42,SB_EP42,234479,False,WY76L0DtaIU,SB_WILTY_EP42_truth4,7:28,7:32,0,SB_EP42
SB_WILTY_EP42_truth5,data/raw/dolos/videos/SB_WILTY_EP42_truth5.mp4,0.0,SB,42,SB_EP42,636792,False,WY76L0DtaIU,SB_WILTY_EP42_truth5,7:40,7:45,0,SB_EP42
SB_WILTY_EP42_truth6,data/raw/dolos/videos/SB_WILTY_EP42_truth6.mp4,0.0,SB,42,SB_EP42,462789,False,WY76L0DtaIU,SB_WILTY_EP42_truth6,7:56,8,0,SB_EP42
SB_WILTY_EP42_truth7,data/raw/dolos/videos/SB_WILTY_EP42_truth7.mp4,0.0,SB,42,SB_EP42,234299,False,WY76L0DtaIU,SB_WILTY_EP42_truth7,8:03,8:07,0,SB_EP42
SB_WILTY_EP42_truth8,data/raw/dolos/videos/SB_WILTY_EP42_truth8.mp4,0.0,SB,42,SB_EP42,392747,False,WY76L0DtaIU,SB_WILTY_EP42_truth8,8:32,8:37,0,SB_EP42
SB_WILTY_EP42_truth9,data/raw/dolos/videos/SB_WILTY_EP42_truth9.mp4,0.0,SB,42,SB_EP42,415105,False,WY76L0DtaIU,SB_WILTY_EP42_truth9,8:42,8:48,0,SB_EP42
YW_WILTY_EP43_lie1,data/raw/dolos/videos/YW_WILTY_EP43_lie1.mp4,1.0,YW,43,YW_EP43,343950,False,xXnyKLgp3eg,YW_WILTY_EP43_lie1,7:34,7:38,1,YW_EP43
YW_WILTY_EP43_lie10,data/raw/dolos/videos/YW_WILTY_EP43_lie10.mp4,1.0,YW,43,YW_EP43,323439,False,xXnyKLgp3eg,YW_WILTY_EP43_lie10,14:37,14:40,1,YW_EP43
YW_WILTY_EP43_lie11,data/raw/dolos/videos/YW_WILTY_EP43_lie11.mp4,1.0,YW,43,YW_EP43,258122,False,xXnyKLgp3eg,YW_WILTY_EP43_lie11,18:57,19:01,1,YW_EP43
YW_WILTY_EP43_lie12,data/raw/dolos/videos/YW_WILTY_EP43_lie12.mp4,1.0,YW,43,YW_EP43,346128,False,xXnyKLgp3eg,YW_WILTY_EP43_lie12,19:53,19:57,1,YW_EP43
YW_WILTY_EP43_lie13,data/raw/dolos/videos/YW_WILTY_EP43_lie13.mp4,1.0,YW,43,YW_EP43,304360,False,xXnyKLgp3eg,YW_WILTY_EP43_lie13,21:57,22:02,1,YW_EP43
YW_WILTY_EP43_lie14,data/raw/dolos/videos/YW_WILTY_EP43_lie14.mp4,1.0,YW,43,YW_EP43,425247,False,xXnyKLgp3eg,YW_WILTY_EP43_lie14,22:28,22:33,1,YW_EP43
YW_WILTY_EP43_lie15,data/raw/dolos/videos/YW_WILTY_EP43_lie15.mp4,1.0,YW,43,YW_EP43,363491,False,xXnyKLgp3eg,YW_WILTY_EP43_lie15,25:03,25:07,1,YW_EP43
YW_WILTY_EP43_lie2,data/raw/dolos/videos/YW_WILTY_EP43_lie2.mp4,1.0,YW,43,YW_EP43,493877,False,xXnyKLgp3eg,YW_WILTY_EP43_lie2,7:49,7:58,1,YW_EP43
YW_WILTY_EP43_lie3,data/raw/dolos/videos/YW_WILTY_EP43_lie3.mp4,1.0,YW,43,YW_EP43,336216,False,xXnyKLgp3eg,YW_WILTY_EP43_lie3,8:15,8:20,1,YW_EP43
YW_WILTY_EP43_lie4,data/raw/dolos/videos/YW_WILTY_EP43_lie4.mp4,1.0,YW,43,YW_EP43,376401,False,xXnyKLgp3eg,YW_WILTY_EP43_lie4,9:13,9:18,1,YW_EP43
YW_WILTY_EP43_lie5,data/raw/dolos/videos/YW_WILTY_EP43_lie5.mp4,1.0,YW,43,YW_EP43,201373,False,xXnyKLgp3eg,YW_WILTY_EP43_lie5,9:20,9:24,1,YW_EP43
YW_WILTY_EP43_lie6,data/raw/dolos/videos/YW_WILTY_EP43_lie6.mp4,1.0,YW,43,YW_EP43,320270,False,xXnyKLgp3eg,YW_WILTY_EP43_lie6,11:30,11:33,1,YW_EP43
YW_WILTY_EP43_lie7,data/raw/dolos/videos/YW_WILTY_EP43_lie7.mp4,1.0,YW,43,YW_EP43,476406,False,xXnyKLgp3eg,YW_WILTY_EP43_lie7,13:11,13:19,1,YW_EP43
YW_WILTY_EP43_lie8,data/raw/dolos/videos/YW_WILTY_EP43_lie8.mp4,1.0,YW,43,YW_EP43,371819,False,xXnyKLgp3eg,YW_WILTY_EP43_lie8,13:27,13:33,1,YW_EP43
YW_WILTY_EP43_lie9,data/raw/dolos/videos/YW_WILTY_EP43_lie9.mp4,1.0,YW,43,YW_EP43,254924,False,xXnyKLgp3eg,YW_WILTY_EP43_lie9,14:18,14:22,1,YW_EP43
YW_WILTY_EP43_truth2,data/raw/dolos/videos/YW_WILTY_EP43_truth2.mp4,0.0,YW,43,YW_EP43,528122,False,xXnyKLgp3eg,YW_WILTY_EP43_truth2,2:58,3:03,0,YW_EP43
YW_WILTY_EP43_truth3,data/raw/dolos/videos/YW_WILTY_EP43_truth3.mp4,0.0,YW,43,YW_EP43,639234,False,xXnyKLgp3eg,YW_WILTY_EP43_truth3,4:03,4:08,0,YW_EP43
YW_WILTY_EP43_truth4,data/raw/dolos/videos/YW_WILTY_EP43_truth4.mp4,0.0,YW,43,YW_EP43,523691,False,xXnyKLgp3eg,YW_WILTY_EP43_truth4,12:56,13:03,0,YW_EP43
YW_WILTY_EP43_truth5,data/raw/dolos/videos/YW_WILTY_EP43_truth5.mp4,0.0,YW,43,YW_EP43,191985,False,xXnyKLgp3eg,YW_WILTY_EP43_truth5,17:13,17:16,0,YW_EP43
YW_WILTY_EP43_truth6,data/raw/dolos/videos/YW_WILTY_EP43_truth6.mp4,0.0,YW,43,YW_EP43,732222,False,xXnyKLgp3eg,YW_WILTY_EP43_truth6,17:22,17:32,0,YW_EP43
YW_WILTY_EP43_truth7,data/raw/dolos/videos/YW_WILTY_EP43_truth7.mp4,0.0,YW,43,YW_EP43,448443,False,xXnyKLgp3eg,YW_WILTY_EP43_truth7,17:35,17:42,0,YW_EP43
YW_WILTY_EP43_truth8,data/raw/dolos/videos/YW_WILTY_EP43_truth8.mp4,0.0,YW,43,YW_EP43,542553,False,xXnyKLgp3eg,YW_WILTY_EP43_truth8,17:50,18,0,YW_EP43
YW_WILTY_EP44_lie1,data/raw/dolos/videos/YW_WILTY_EP44_lie1.mp4,1.0,YW,44,YW_EP44,317956,False,E0g49dh14S8,YW_WILTY_EP44_lie1,2:06,2:12,1,YW_EP44
YW_WILTY_EP44_lie10,data/raw/dolos/videos/YW_WILTY_EP44_lie10.mp4,1.0,YW,44,YW_EP44,222704,False,E0g49dh14S8,YW_WILTY_EP44_lie10,17:46,17:49,1,YW_EP44
YW_WILTY_EP44_lie11,data/raw/dolos/videos/YW_WILTY_EP44_lie11.mp4,1.0,YW,44,YW_EP44,380866,False,E0g49dh14S8,YW_WILTY_EP44_lie11,17:58,18:03,1,YW_EP44
YW_WILTY_EP44_lie12,data/raw/dolos/videos/YW_WILTY_EP44_lie12.mp4,1.0,YW,44,YW_EP44,185850,False,E0g49dh14S8,YW_WILTY_EP44_lie12,21:03,21:08,1,YW_EP44
YW_WILTY_EP44_lie13,data/raw/dolos/videos/YW_WILTY_EP44_lie13.mp4,1.0,YW,44,YW_EP44,142325,False,E0g49dh14S8,YW_WILTY_EP44_lie13,21:19,21:23,1,YW_EP44
YW_WILTY_EP44_lie14,data/raw/dolos/videos/YW_WILTY_EP44_lie14.mp4,1.0,YW,44,YW_EP44,117053,False,E0g49dh14S8,YW_WILTY_EP44_lie14,21:25,21:28,1,YW_EP44
YW_WILTY_EP44_lie15,data/raw/dolos/videos/YW_WILTY_EP44_lie15.mp4,1.0,YW,44,YW_EP44,427114,False,E0g49dh14S8,YW_WILTY_EP44_lie15,22:07,22:12,1,YW_EP44
YW_WILTY_EP44_lie2,data/raw/dolos/videos/YW_WILTY_EP44_lie2.mp4,1.0,YW,44,YW_EP44,164178,False,E0g49dh14S8,YW_WILTY_EP44_lie2,2:19,2:24,1,YW_EP44
YW_WILTY_EP44_lie3,data/raw/dolos/videos/YW_WILTY_EP44_lie3.mp4,1.0,YW,44,YW_EP44,116161,False,E0g49dh14S8,YW_WILTY_EP44_lie3,3:02,3:05,1,YW_EP44
YW_WILTY_EP44_lie4,data/raw/dolos/videos/YW_WILTY_EP44_lie4.mp4,1.0,YW,44,YW_EP44,115668,False,E0g49dh14S8,YW_WILTY_EP44_lie4,3:08,3:11,1,YW_EP44
YW_WILTY_EP44_lie5,data/raw/dolos/videos/YW_WILTY_EP44_lie5.mp4,1.0,YW,44,YW_EP44,205145,False,E0g49dh14S8,YW_WILTY_EP44_lie5,7:02,7:07,0,YW_EP44
YW_WILTY_EP44_lie6,data/raw/dolos/videos/YW_WILTY_EP44_lie6.mp4,1.0,YW,44,YW_EP44,411959,False,E0g49dh14S8,YW_WILTY_EP44_lie6,14:26,14:33,1,YW_EP44
YW_WILTY_EP44_lie7,data/raw/dolos/videos/YW_WILTY_EP44_lie7.mp4,1.0,YW,44,YW_EP44,251540,False,E0g49dh14S8,YW_WILTY_EP44_lie7,14:38,14:45,1,YW_EP44
YW_WILTY_EP44_lie8,data/raw/dolos/videos/YW_WILTY_EP44_lie8.mp4,1.0,YW,44,YW_EP44,122162,False,E0g49dh14S8,YW_WILTY_EP44_lie8,17:21,17:24,1,YW_EP44
YW_WILTY_EP44_lie9,data/raw/dolos/videos/YW_WILTY_EP44_lie9.mp4,1.0,YW,44,YW_EP44,93458,False,E0g49dh14S8,YW_WILTY_EP44_lie9,17:34,17:37,1,YW_EP44
YW_WILTY_EP44_truth1,data/raw/dolos/videos/YW_WILTY_EP44_truth1.mp4,0.0,YW,44,YW_EP44,427112,False,E0g49dh14S8,YW_WILTY_EP44_truth1,7:19,7:29,0,YW_EP44
YW_WILTY_EP44_truth10,data/raw/dolos/videos/YW_WILTY_EP44_truth10.mp4,0.0,YW,44,YW_EP44,155000,False,E0g49dh14S8,YW_WILTY_EP44_truth10,16:44,16:48,0,YW_EP44
YW_WILTY_EP44_truth11,data/raw/dolos/videos/YW_WILTY_EP44_truth11.mp4,0.0,YW,44,YW_EP44,234708,False,E0g49dh14S8,YW_WILTY_EP44_truth11,23:12,23:16,0,YW_EP44
YW_WILTY_EP44_truth12,data/raw/dolos/videos/YW_WILTY_EP44_truth12.mp4,0.0,YW,44,YW_EP44,302019,False,E0g49dh14S8,YW_WILTY_EP44_truth12,23:38,23:47,0,YW_EP44
YW_WILTY_EP44_truth13,data/raw/dolos/videos/YW_WILTY_EP44_truth13.mp4,0.0,YW,44,YW_EP44,200408,False,E0g49dh14S8,YW_WILTY_EP44_truth13,24:16,24:22,0,YW_EP44
YW_WILTY_EP44_truth14,data/raw/dolos/videos/YW_WILTY_EP44_truth14.mp4,0.0,YW,44,YW_EP44,190969,False,E0g49dh14S8,YW_WILTY_EP44_truth14,25:49,25:53,0,YW_EP44
YW_WILTY_EP44_truth15,data/raw/dolos/videos/YW_WILTY_EP44_truth15.mp4,0.0,YW,44,YW_EP44,297594,False,E0g49dh14S8,YW_WILTY_EP44_truth15,25:58,26:08,0,YW_EP44
YW_WILTY_EP44_truth2,data/raw/dolos/videos/YW_WILTY_EP44_truth2.mp4,0.0,YW,44,YW_EP44,167998,False,E0g49dh14S8,YW_WILTY_EP44_truth2,7:49,7:53,0,YW_EP44
YW_WILTY_EP44_truth3,data/raw/dolos/videos/YW_WILTY_EP44_truth3.mp4,0.0,YW,44,YW_EP44,91871,False,E0g49dh14S8,YW_WILTY_EP44_truth3,10:42,10:45,0,YW_EP44
YW_WILTY_EP44_truth4,data/raw/dolos/videos/YW_WILTY_EP44_truth4.mp4,0.0,YW,44,YW_EP44,264662,False,E0g49dh14S8,YW_WILTY_EP44_truth4,14:15,14:21,0,YW_EP44
YW_WILTY_EP44_truth5,data/raw/dolos/videos/YW_WILTY_EP44_truth5.mp4,0.0,YW,44,YW_EP44,262224,False,E0g49dh14S8,YW_WILTY_EP44_truth5,15:06,15:13,0,YW_EP44
YW_WILTY_EP44_truth6,data/raw/dolos/videos/YW_WILTY_EP44_truth6.mp4,0.0,YW,44,YW_EP44,310981,False,E0g49dh14S8,YW_WILTY_EP44_truth6,15:29,15:32,0,YW_EP44
YW_WILTY_EP44_truth7,data/raw/dolos/videos/YW_WILTY_EP44_truth7.mp4,0.0,YW,44,YW_EP44,272654,False,E0g49dh14S8,YW_WILTY_EP44_truth7,15:41,15:48,0,YW_EP44
YW_WILTY_EP44_truth8,data/raw/dolos/videos/YW_WILTY_EP44_truth8.mp4,0.0,YW,44,YW_EP44,297375,False,E0g49dh14S8,YW_WILTY_EP44_truth8,15:54,15:57,0,YW_EP44
YW_WILTY_EP44_truth9,data/raw/dolos/videos/YW_WILTY_EP44_truth9.mp4,0.0,YW,44,YW_EP44,131074,False,E0g49dh14S8,YW_WILTY_EP44_truth9,16:26,16:30,0,YW_EP44
YW_WILTY_EP45_lie1,data/raw/dolos/videos/YW_WILTY_EP45_lie1.mp4,1.0,YW,45,YW_EP45,183723,False,L2dK_5Zg5Rg,YW_WILTY_EP45_lie1,6:21,6:24,1,YW_EP45
YW_WILTY_EP45_lie10,data/raw/dolos/videos/YW_WILTY_EP45_lie10.mp4,1.0,YW,45,YW_EP45,380050,False,L2dK_5Zg5Rg,YW_WILTY_EP45_lie10,14:30,14:37,1,YW_EP45
YW_WILTY_EP45_lie11,data/raw/dolos/videos/YW_WILTY_EP45_lie11.mp4,1.0,YW,45,YW_EP45,152682,False,L2dK_5Zg5Rg,YW_WILTY_EP45_lie11,15:15,15:18,1,YW_EP45
YW_WILTY_EP45_lie12,data/raw/dolos/videos/YW_WILTY_EP45_lie12.mp4,1.0,YW,45,YW_EP45,470937,False,L2dK_5Zg5Rg,YW_WILTY_EP45_lie12,15:37,15:43,1,YW_EP45
YW_WILTY_EP45_lie13,data/raw/dolos/videos/YW_WILTY_EP45_lie13.mp4,1.0,YW,45,YW_EP45,398568,False,L2dK_5Zg5Rg,YW_WILTY_EP45_lie13,15:56,16:01,1,YW_EP45
YW_WILTY_EP45_lie14,data/raw/dolos/videos/YW_WILTY_EP45_lie14.mp4,1.0,YW,45,YW_EP45,745722,False,L2dK_5Zg5Rg,YW_WILTY_EP45_lie14,17:44,17:52,1,YW_EP45
YW_WILTY_EP45_lie15,data/raw/dolos/videos/YW_WILTY_EP45_lie15.mp4,1.0,YW,45,YW_EP45,513172,False,L2dK_5Zg5Rg,YW_WILTY_EP45_lie15,17:57,18:05,1,YW_EP45
YW_WILTY_EP45_lie16,data/raw/dolos/videos/YW_WILTY_EP45_lie16.mp4,1.0,YW,45,YW_EP45,512262,False,L2dK_5Zg5Rg,YW_WILTY_EP45_lie16,18:08,18:16,1,YW_EP45
YW_WILTY_EP45_lie17,data/raw/dolos/videos/YW_WILTY_EP45_lie17.mp4,1.0,YW,45,YW_EP45,211571,False,L2dK_5Zg5Rg,YW_WILTY_EP45_lie17,18:44,18:47,1,YW_EP45
YW_WILTY_EP45_lie18,data/raw/dolos/videos/YW_WILTY_EP45_lie18.mp4,1.0,YW,45,YW_EP45,448894,False,L2dK_5Zg5Rg,YW_WILTY_EP45_lie18,18:53,18:57,1,YW_EP45
YW_WILTY_EP45_lie19,data/raw/dolos/videos/YW_WILTY_EP45_lie19.mp4,1.0,YW,45,YW_EP45,388526,False,L2dK_5Zg5Rg,YW_WILTY_EP45_lie19,19:19,19:24,1,YW_EP45
YW_WILTY_EP45_lie2,data/raw/dolos/videos/YW_WILTY_EP45_lie2.mp4,1.0,YW,45,YW_EP45,190906,False,L2dK_5Zg5Rg,YW_WILTY_EP45_lie2,6:26,6:29,1,YW_EP45
YW_WILTY_EP45_lie3,data/raw/dolos/videos/YW_WILTY_EP45_lie3.mp4,1.0,YW,45,YW_EP45,460457,False,L2dK_5Zg5Rg,YW_WILTY_EP45_lie3,6:41,6:46,1,YW_EP45
YW_WILTY_EP45_lie4,data/raw/dolos/videos/YW_WILTY_EP45_lie4.mp4,1.0,YW,45,YW_EP45,493310,False,L2dK_5Zg5Rg,YW_WILTY_EP45_lie4,6:50,6:57,1,YW_EP45
YW_WILTY_EP45_lie5,data/raw/dolos/videos/YW_WILTY_EP45_lie5.mp4,1.0,YW,45,YW_EP45,317345,False,L2dK_5Zg5Rg,YW_WILTY_EP45_lie5,7:25,7:31,1,YW_EP45
YW_WILTY_EP45_lie6,data/raw/dolos/videos/YW_WILTY_EP45_lie6.mp4,1.0,YW,45,YW_EP45,346801,False,L2dK_5Zg5Rg,YW_WILTY_EP45_lie6,7:35,7:38,1,YW_EP45
YW_WILTY_EP45_lie7,data/raw/dolos/videos/YW_WILTY_EP45_lie7.mp4,1.0,YW,45,YW_EP45,242982,False,L2dK_5Zg5Rg,YW_WILTY_EP45_lie7,8:01,8:06,1,YW_EP45
YW_WILTY_EP45_lie8,data/raw/dolos/videos/YW_WILTY_EP45_lie8.mp4,1.0,YW,45,YW_EP45,374490,False,L2dK_5Zg5Rg,YW_WILTY_EP45_lie8,8:19,8:24,1,YW_EP45
YW_WILTY_EP45_lie9,data/raw/dolos/videos/YW_WILTY_EP45_lie9.mp4,1.0,YW,45,YW_EP45,318351,False,L2dK_5Zg5Rg,YW_WILTY_EP45_lie9,14:14,14:17,1,YW_EP45
YW_WILTY_EP45_truth1,data/raw/dolos/videos/YW_WILTY_EP45_truth1.mp4,0.0,YW,45,YW_EP45,221610,False,L2dK_5Zg5Rg,YW_WILTY_EP45_truth1,3:12,3:16,0,YW_EP45
YW_WILTY_EP45_truth2,data/raw/dolos/videos/YW_WILTY_EP45_truth2.mp4,0.0,YW,45,YW_EP45,360627,False,L2dK_5Zg5Rg,YW_WILTY_EP45_truth2,10:15,10:20,0,YW_EP45
YW_WILTY_EP45_truth3,data/raw/dolos/videos/YW_WILTY_EP45_truth3.mp4,0.0,YW,45,YW_EP45,522998,False,L2dK_5Zg5Rg,YW_WILTY_EP45_truth3,10:42,10:46,0,YW_EP45
YW_WILTY_EP45_truth4,data/raw/dolos/videos/YW_WILTY_EP45_truth4.mp4,0.0,YW,45,YW_EP45,446486,False,L2dK_5Zg5Rg,YW_WILTY_EP45_truth4,10:49,10:55,0,YW_EP45
YW_WILTY_EP45_truth5,data/raw/dolos/videos/YW_WILTY_EP45_truth5.mp4,0.0,YW,45,YW_EP45,414443,False,L2dK_5Zg5Rg,YW_WILTY_EP45_truth5,12:20,12:26,0,YW_EP45
YW_WILTY_EP45_truth6,data/raw/dolos/videos/YW_WILTY_EP45_truth6.mp4,0.0,YW,45,YW_EP45,330939,False,L2dK_5Zg5Rg,YW_WILTY_EP45_truth6,12:37,12:42,0,YW_EP45
YW_WILTY_EP45_truth7,data/raw/dolos/videos/YW_WILTY_EP45_truth7.mp4,0.0,YW,45,YW_EP45,419721,False,L2dK_5Zg5Rg,YW_WILTY_EP45_truth7,14:21,14:28,0,YW_EP45
YW_WILTY_EP46_lie1,data/raw/dolos/videos/YW_WILTY_EP46_lie1.mp4,1.0,YW,46,YW_EP46,244356,False,LPs5nlYYQck,YW_WILTY_EP46_lie1,2:30,2:33,1,YW_EP46
YW_WILTY_EP46_lie2,data/raw/dolos/videos/YW_WILTY_EP46_lie2.mp4,1.0,YW,46,YW_EP46,434619,False,LPs5nlYYQck,YW_WILTY_EP46_lie2,2:42,2:46,1,YW_EP46
YW_WILTY_EP46_lie3,data/raw/dolos/videos/YW_WILTY_EP46_lie3.mp4,1.0,YW,46,YW_EP46,472668,False,LPs5nlYYQck,YW_WILTY_EP46_lie3,11:06,11:14,1,YW_EP46
YW_WILTY_EP46_lie4,data/raw/dolos/videos/YW_WILTY_EP46_lie4.mp4,1.0,YW,46,YW_EP46,415582,False,LPs5nlYYQck,YW_WILTY_EP46_lie4,11:30,11:34,1,YW_EP46
YW_WILTY_EP46_lie5,data/raw/dolos/videos/YW_WILTY_EP46_lie5.mp4,1.0,YW,46,YW_EP46,561694,False,LPs5nlYYQck,YW_WILTY_EP46_lie5,11:49,11:57,1,YW_EP46
YW_WILTY_EP46_lie6,data/raw/dolos/videos/YW_WILTY_EP46_lie6.mp4,1.0,YW,46,YW_EP46,391327,False,LPs5nlYYQck,YW_WILTY_EP46_lie6,14:39,14:43,1,YW_EP46
YW_WILTY_EP46_lie7,data/raw/dolos/videos/YW_WILTY_EP46_lie7.mp4,1.0,YW,46,YW_EP46,361206,False,LPs5nlYYQck,YW_WILTY_EP46_lie7,15:24,15:28,1,YW_EP46
YW_WILTY_EP46_lie8,data/raw/dolos/videos/YW_WILTY_EP46_lie8.mp4,1.0,YW,46,YW_EP46,730948,False,LPs5nlYYQck,YW_WILTY_EP46_lie8,22:06,22:15,1,YW_EP46
YW_WILTY_EP46_truth10,data/raw/dolos/videos/YW_WILTY_EP46_truth10.mp4,0.0,YW,46,YW_EP46,495069,False,LPs5nlYYQck,YW_WILTY_EP46_truth10,20:33,20:38,0,YW_EP46
YW_WILTY_EP46_truth11,data/raw/dolos/videos/YW_WILTY_EP46_truth11.mp4,0.0,YW,46,YW_EP46,182698,False,LPs5nlYYQck,YW_WILTY_EP46_truth11,25:57,26:00,0,YW_EP46
YW_WILTY_EP46_truth12,data/raw/dolos/videos/YW_WILTY_EP46_truth12.mp4,0.0,YW,46,YW_EP46,557540,False,LPs5nlYYQck,YW_WILTY_EP46_truth12,26:29,26:38,0,YW_EP46
YW_WILTY_EP46_truth3,data/raw/dolos/videos/YW_WILTY_EP46_truth3.mp4,0.0,YW,46,YW_EP46,337871,False,LPs5nlYYQck,YW_WILTY_EP46_truth3,14:03,14:06,0,YW_EP46
YW_WILTY_EP46_truth4,data/raw/dolos/videos/YW_WILTY_EP46_truth4.mp4,0.0,YW,46,YW_EP46,500798,False,LPs5nlYYQck,YW_WILTY_EP46_truth4,14:19,14:25,0,YW_EP46
YW_WILTY_EP46_truth5,data/raw/dolos/videos/YW_WILTY_EP46_truth5.mp4,0.0,YW,46,YW_EP46,357534,False,LPs5nlYYQck,YW_WILTY_EP46_truth5,18:35,18:38,0,YW_EP46
YW_WILTY_EP46_truth6,data/raw/dolos/videos/YW_WILTY_EP46_truth6.mp4,0.0,YW,46,YW_EP46,443653,False,LPs5nlYYQck,YW_WILTY_EP46_truth6,19:06,19:10,0,YW_EP46
YW_WILTY_EP46_truth7,data/raw/dolos/videos/YW_WILTY_EP46_truth7.mp4,0.0,YW,46,YW_EP46,466454,False,LPs5nlYYQck,YW_WILTY_EP46_truth7,19:22,19:25,0,YW_EP46
YW_WILTY_EP46_truth8,data/raw/dolos/videos/YW_WILTY_EP46_truth8.mp4,0.0,YW,46,YW_EP46,248882,False,LPs5nlYYQck,YW_WILTY_EP46_truth8,20:15,20:18,0,YW_EP46
YW_WILTY_EP46_truth9,data/raw/dolos/videos/YW_WILTY_EP46_truth9.mp4,0.0,YW,46,YW_EP46,381340,False,LPs5nlYYQck,YW_WILTY_EP46_truth9,20:21,20:25,0,YW_EP46
YW_WILTY_EP47_lie1,data/raw/dolos/videos/YW_WILTY_EP47_lie1.mp4,1.0,YW,47,YW_EP47,405235,False,NHiEffV3Ixw,YW_WILTY_EP47_lie1,2:26,2:30,1,YW_EP47
YW_WILTY_EP47_lie10,data/raw/dolos/videos/YW_WILTY_EP47_lie10.mp4,1.0,YW,47,YW_EP47,184583,False,NHiEffV3Ixw,YW_WILTY_EP47_lie10,11:50,11:53,1,YW_EP47
