video_id,video_path,start_time,end_time,start_seconds,end_seconds,raw_duration_seconds,expected_duration_seconds,too_long,too_short
LS_WILTY_EP11_lie14,data/raw/dolos/videos/LS_WILTY_EP11_lie14.mp4,26:25,26:30,1585,1590,5.04,5,False,False
LS_WILTY_EP11_lie15,data/raw/dolos/videos/LS_WILTY_EP11_lie15.mp4,26:55,26:58,1615,1618,3.04,3,False,False
LS_WILTY_EP11_lie16,data/raw/dolos/videos/LS_WILTY_EP11_lie16.mp4,27:02,27:07,1622,1627,5.16,5,False,False
LS_WILTY_EP11_lie2,data/raw/dolos/videos/LS_WILTY_EP11_lie2.mp4,6:37,6:44,397,404,7.16,7,False,False
LS_WILTY_EP11_lie3,data/raw/dolos/videos/LS_WILTY_EP11_lie3.mp4,6:54,7,414,420,6.04,6,False,False
LS_WILTY_EP11_lie4,data/raw/dolos/videos/LS_WILTY_EP11_lie4.mp4,8,8:04,480,484,476.2,4,True,False
LS_WILTY_EP11_lie5,data/raw/dolos/videos/LS_WILTY_EP11_lie5.mp4,8:17,8:20,497,500,3.04,3,False,False
LS_WILTY_EP11_lie6,data/raw/dolos/videos/LS_WILTY_EP11_lie6.mp4,15:26,15:31,926,931,5.08,5,False,False
LS_WILTY_EP11_lie7,data/raw/dolos/videos/LS_WILTY_EP11_lie7.mp4,15:50,15:55,950,955,5.04,5,False,False
LS_WILTY_EP11_lie8,data/raw/dolos/videos/LS_WILTY_EP11_lie8.mp4,16:19,16:23,979,983,4.04,4,False,False
LS_WILTY_EP11_lie9,data/raw/dolos/videos/LS_WILTY_EP11_lie9.mp4,16:33,16:37,993,997,4.28,4,False,False
LS_WILTY_EP11_truth1,data/raw/dolos/videos/LS_WILTY_EP11_truth1.mp4,4:04,4:10,244,250,6.04,6,False,False
LS_WILTY_EP11_truth2,data/raw/dolos/videos/LS_WILTY_EP11_truth2.mp4,4:14,4:18,254,258,4.16,4,False,False
LS_WILTY_EP11_truth3,data/raw/dolos/videos/LS_WILTY_EP11_truth3.mp4,4:27,4:32,267,272,5.08,5,False,False
LS_WILTY_EP11_truth4,data/raw/dolos/videos/LS_WILTY_EP11_truth4.mp4,5:21,5:25,321,325,4.24,4,False,False
LS_WILTY_EP11_truth5,data/raw/dolos/videos/LS_WILTY_EP11_truth5.mp4,5:35,5:38,335,338,3.12,3,False,False
LS_WILTY_EP11_truth6,data/raw/dolos/videos/LS_WILTY_EP11_truth6.mp4,15:40,15:46,940,946,6.04,6,False,False
LS_WILTY_EP11_truth7,data/raw/dolos/videos/LS_WILTY_EP11_truth7.mp4,19:58,20:01,1198,1201,3.16,3,False,False
LS_WILTY_EP11_truth8,data/raw/dolos/videos/LS_WILTY_EP11_truth8.mp4,24:17,24:20,1457,1460,3.12,3,False,False
LS_WILTY_EP11_truth9,data/raw/dolos/videos/LS_WILTY_EP11_truth9.mp4,25:06,25:10,1506,1510,4.24,4,False,False
LS_WILTY_EP12_lie1,data/raw/dolos/videos/LS_WILTY_EP12_lie1.mp4,1:58,2:03,118,123,5.08,5,False,False
LS_WILTY_EP12_lie10,data/raw/dolos/videos/LS_WILTY_EP12_lie10.mp4,16:07,16:12,967,972,5.04,5,False,False
LS_WILTY_EP12_lie11,data/raw/dolos/videos/LS_WILTY_EP12_lie11.mp4,16:22,16:26,982,986,4.04,4,False,False
LS_WILTY_EP12_lie12,data/raw/dolos/videos/LS_WILTY_EP12_lie12.mp4,18:56,18:59,1136,1139,3.16,3,False,False
LS_WILTY_EP12_lie13,data/raw/dolos/videos/LS_WILTY_EP12_lie13.mp4,19:39,19:45,1179,1185,6.04,6,False,False
LS_WILTY_EP12_lie14,data/raw/dolos/videos/LS_WILTY_EP12_lie14.mp4,21:25,21:29,1285,1289,4.04,4,False,False
LS_WILTY_EP12_lie15,data/raw/dolos/videos/LS_WILTY_EP12_lie15.mp4,25:37,25:41,1537,1541,4.04,4,False,False
LS_WILTY_EP12_lie16,data/raw/dolos/videos/LS_WILTY_EP12_lie16.mp4,25:54,26:00,1554,1560,6.16,6,False,False
LS_WILTY_EP12_lie17,data/raw/dolos/videos/LS_WILTY_EP12_lie17.mp4,26:23,26:26,1583,1586,3.04,3,False,False
LS_WILTY_EP12_lie2,data/raw/dolos/videos/LS_WILTY_EP12_lie2.mp4,2:08,2:12,128,132,4.2,4,False,False
LS_WILTY_EP12_lie3,data/raw/dolos/videos/LS_WILTY_EP12_lie3.mp4,4:18,4:21,258,261,3.12,3,False,False
LS_WILTY_EP12_lie4,data/raw/dolos/videos/LS_WILTY_EP12_lie4.mp4,4:38,4:41,278,281,3.2,3,False,False
LS_WILTY_EP12_lie5,data/raw/dolos/videos/LS_WILTY_EP12_lie5.mp4,5:08,5:14,308,314,6.04,6,False,False
LS_WILTY_EP12_lie6,data/raw/dolos/videos/LS_WILTY_EP12_lie6.mp4,12:22,12:26,742,746,4.08,4,False,False
LS_WILTY_EP12_lie7,data/raw/dolos/videos/LS_WILTY_EP12_lie7.mp4,12:44,12:49,764,769,5.16,5,False,False
LS_WILTY_EP12_lie8,data/raw/dolos/videos/LS_WILTY_EP12_lie8.mp4,13:18,13:23,798,803,5.08,5,False,False
LS_WILTY_EP12_lie9,data/raw/dolos/videos/LS_WILTY_EP12_lie9.mp4,16,16:04,960,964,948.04,4,True,False
LS_WILTY_EP12_truth1,data/raw/dolos/videos/LS_WILTY_EP12_truth1.mp4,6:11,6:15,371,375,4.08,4,False,False
LS_WILTY_EP12_truth2,data/raw/dolos/videos/LS_WILTY_EP12_truth2.mp4,7:16,7:19,436,439,3.08,3,False,False
LS_WILTY_EP12_truth3,data/raw/dolos/videos/LS_WILTY_EP12_truth3.mp4,7:28,7:32,448,452,4.12,4,False,False
LS_WILTY_EP12_truth4,data/raw/dolos/videos/LS_WILTY_EP12_truth4.mp4,12:37,12:41,757,761,4.16,4,False,False
LS_WILTY_EP12_truth5,data/raw/dolos/videos/LS_WILTY_EP12_truth5.mp4,15:15,15:19,915,919,4.04,4,False,False
LS_WILTY_EP12_truth6,data/raw/dolos/videos/LS_WILTY_EP12_truth6.mp4,24:30,24:33,1470,1473,3.16,3,False,False
LS_WILTY_EP13_lie1,data/raw/dolos/videos/LS_WILTY_EP13_lie1.mp4,4:21,4:24,261,264,3.08,3,False,False
LS_WILTY_EP13_lie10,data/raw/dolos/videos/LS_WILTY_EP13_lie10.mp4,16:36,16:41,996,1001,5.08,5,False,False
LS_WILTY_EP13_lie11,data/raw/dolos/videos/LS_WILTY_EP13_lie11.mp4,23:59,24:02,1439,1442,3.24,3,False,False
LS_WILTY_EP13_lie12,data/raw/dolos/videos/LS_WILTY_EP13_lie12.mp4,24:27,24:31,1467,1471,4.16,4,False,False
LS_WILTY_EP13_lie13,data/raw/dolos/videos/LS_WILTY_EP13_lie13.mp4,24:38,24:42,1478,1482,4.04,4,False,False
LS_WILTY_EP13_lie2,data/raw/dolos/videos/LS_WILTY_EP13_lie2.mp4,5:09,5:14,309,314,5.2,5,False,False
LS_WILTY_EP13_lie3,data/raw/dolos/videos/LS_WILTY_EP13_lie3.mp4,5:53,5:59,353,359,6.16,6,False,False
LS_WILTY_EP13_lie4,data/raw/dolos/videos/LS_WILTY_EP13_lie4.mp4,6:21,6:24,381,384,3.04,3,False,False
LS_WILTY_EP13_lie5,data/raw/dolos/videos/LS_WILTY_EP13_lie5.mp4,6:40,6:44,400,404,4.16,4,False,False
LS_WILTY_EP13_lie6,data/raw/dolos/videos/LS_WILTY_EP13_lie6.mp4,7:27,7:31,447,451,4.24,4,False,False
LS_WILTY_EP13_lie7,data/raw/dolos/videos/LS_WILTY_EP13_lie7.mp4,15:02,15:07,902,907,5.08,5,False,False
LS_WILTY_EP13_lie8,data/raw/dolos/videos/LS_WILTY_EP13_lie8.mp4,15:36,15:41,936,941,5.08,5,False,False
LS_WILTY_EP13_lie9,data/raw/dolos/videos/LS_WILTY_EP13_lie9.mp4,16:28,16:31,988,991,3.16,3,False,False
LS_WILTY_EP13_truth1,data/raw/dolos/videos/LS_WILTY_EP13_truth1.mp4,1:51,1:58,111,118,7.04,7,False,False
LS_WILTY_EP13_truth10,data/raw/dolos/videos/LS_WILTY_EP13_truth10.mp4,27:12,27:17,1632,1637,5.04,5,False,False
LS_WILTY_EP13_truth11,data/raw/dolos/videos/LS_WILTY_EP13_truth11.mp4,27:19,27:23,1639,1643,4.24,4,False,False
LS_WILTY_EP13_truth2,data/raw/dolos/videos/LS_WILTY_EP13_truth2.mp4,2:10,2:15,130,135,5.04,5,False,False
LS_WILTY_EP13_truth3,data/raw/dolos/videos/LS_WILTY_EP13_truth3.mp4,2:43,2:48,163,168,5.08,5,False,False
LS_WILTY_EP13_truth4,data/raw/dolos/videos/LS_WILTY_EP13_truth4.mp4,14:23,14:28,863,868,5.04,5,False,False
LS_WILTY_EP13_truth5,data/raw/dolos/videos/LS_WILTY_EP13_truth5.mp4,17:12,17:15,1032,1035,3.04,3,False,False
LS_WILTY_EP13_truth6,data/raw/dolos/videos/LS_WILTY_EP13_truth6.mp4,20:29,20:34,1229,1234,5.12,5,False,False
LS_WILTY_EP13_truth7,data/raw/dolos/videos/LS_WILTY_EP13_truth7.mp4,22:46,22:51,1366,1371,5.12,5,False,False
LS_WILTY_EP13_truth8,data/raw/dolos/videos/LS_WILTY_EP13_truth8.mp4,26:47,26:52,1607,1612,5.04,5,False,False
LS_WILTY_EP13_truth9,data/raw/dolos/videos/LS_WILTY_EP13_truth9.mp4,27:02,27:07,1622,1627,5.04,5,False,False
LS_WILTY_EP14_lie1,data/raw/dolos/videos/LS_WILTY_EP14_lie1.mp4,1:48,1:53,108,113,5.08,5,False,False
LS_WILTY_EP14_lie10,data/raw/dolos/videos/LS_WILTY_EP14_lie10.mp4,21:47,21:51,1307,1311,4.04,4,False,False
LS_WILTY_EP14_lie11,data/raw/dolos/videos/LS_WILTY_EP14_lie11.mp4,26:20,26:25,1580,1585,5.12,5,False,False
LS_WILTY_EP14_lie2,data/raw/dolos/videos/LS_WILTY_EP14_lie2.mp4,4:02,4:07,242,247,5.04,5,False,False
LS_WILTY_EP14_lie3,data/raw/dolos/videos/LS_WILTY_EP14_lie3.mp4,5:45,5:49,345,349,4.04,4,False,False
LS_WILTY_EP14_lie4,data/raw/dolos/videos/LS_WILTY_EP14_lie4.mp4,15:18,15:23,918,923,5.2,5,False,False
LS_WILTY_EP14_lie5,data/raw/dolos/videos/LS_WILTY_EP14_lie5.mp4,17:41,17:45,1061,1065,4.04,4,False,False
LS_WILTY_EP14_lie6,data/raw/dolos/videos/LS_WILTY_EP14_lie6.mp4,17:54,17:58,1074,1078,4.08,4,False,False
LS_WILTY_EP14_lie7,data/raw/dolos/videos/LS_WILTY_EP14_lie7.mp4,20:56,20:59,1256,1259,3.12,3,False,False
LS_WILTY_EP14_lie8,data/raw/dolos/videos/LS_WILTY_EP14_lie8.mp4,21:08,21:11,1268,1271,3.04,3,False,False
LS_WILTY_EP14_lie9,data/raw/dolos/videos/LS_WILTY_EP14_lie9.mp4,21:42,21:45,1302,1305,3.24,3,False,False
LS_WILTY_EP14_truth1,data/raw/dolos/videos/LS_WILTY_EP14_truth1.mp4,7:32,7:36,452,456,4.08,4,False,False
LS_WILTY_EP14_truth10,data/raw/dolos/videos/LS_WILTY_EP14_truth10.mp4,24:24,24:28,1464,1468,4.08,4,False,False
LS_WILTY_EP14_truth2,data/raw/dolos/videos/LS_WILTY_EP14_truth2.mp4,8:21,8:26,501,506,5.12,5,False,False
LS_WILTY_EP14_truth3,data/raw/dolos/videos/LS_WILTY_EP14_truth3.mp4,8:32,8:35,512,515,3.04,3,False,False
LS_WILTY_EP14_truth4,data/raw/dolos/videos/LS_WILTY_EP14_truth4.mp4,14:54,14:58,894,898,4.04,4,False,False
LS_WILTY_EP14_truth5,data/raw/dolos/videos/LS_WILTY_EP14_truth5.mp4,18:20,18:23,1100,1103,3.24,3,False,False
LS_WILTY_EP14_truth6,data/raw/dolos/videos/LS_WILTY_EP14_truth6.mp4,18:26,18:30,1106,1110,4.16,4,False,False
LS_WILTY_EP14_truth7,data/raw/dolos/videos/LS_WILTY_EP14_truth7.mp4,22:22,22:28,1342,1348,6.04,6,False,False
LS_WILTY_EP14_truth8,data/raw/dolos/videos/LS_WILTY_EP14_truth8.mp4,22:48,22:51,1368,1371,3.2,3,False,False
LS_WILTY_EP14_truth9,data/raw/dolos/videos/LS_WILTY_EP14_truth9.mp4,23:16,23:21,1396,1401,5.12,5,False,False
LS_WILTY_EP1_lie1,data/raw/dolos/videos/LS_WILTY_EP1_lie1.mp4,6:39,6:43,399,403,4.16,4,False,False
LS_WILTY_EP1_lie2,data/raw/dolos/videos/LS_WILTY_EP1_lie2.mp4,7:16,7:21,436,441,5.04,5,False,False
LS_WILTY_EP1_lie3,data/raw/dolos/videos/LS_WILTY_EP1_lie3.mp4,7:23,7:28,443,448,5.12,5,False,False
LS_WILTY_EP1_lie4,data/raw/dolos/videos/LS_WILTY_EP1_lie4.mp4,14:06,14:10,846,850,4.08,4,False,False
LS_WILTY_EP1_lie5,data/raw/dolos/videos/LS_WILTY_EP1_lie5.mp4,14:26,14:32,866,872,6.12,6,False,False
LS_WILTY_EP1_lie6,data/raw/dolos/videos/LS_WILTY_EP1_lie6.mp4,15:44,15:51,944,951,7.08,7,False,False
LS_WILTY_EP1_lie7,data/raw/dolos/videos/LS_WILTY_EP1_lie7.mp4,16:38,16:43,998,1003,5.04,5,False,False
LS_WILTY_EP1_lie8,data/raw/dolos/videos/LS_WILTY_EP1_lie8.mp4,19:08,19:18,1148,1158,10.08,10,False,False
LS_WILTY_EP1_lie9,data/raw/dolos/videos/LS_WILTY_EP1_lie9.mp4,24:30,24:34,1470,1474,4.12,4,False,False
LS_WILTY_EP1_truth1,data/raw/dolos/videos/LS_WILTY_EP1_truth1.mp4,1:48,1:53,108,113,5.2,5,False,False
LS_WILTY_EP1_truth2,data/raw/dolos/videos/LS_WILTY_EP1_truth2.mp4,2:31,2:34,151,154,3.12,3,False,False
LS_WILTY_EP1_truth3,data/raw/dolos/videos/LS_WILTY_EP1_truth3.mp4,4:14,4:19,254,259,5.16,5,False,False
LS_WILTY_EP1_truth4,data/raw/dolos/videos/LS_WILTY_EP1_truth4.mp4,4:33,4:36,273,276,3.08,3,False,False
LS_WILTY_EP1_truth5,data/raw/dolos/videos/LS_WILTY_EP1_truth5.mp4,5:46,5:51,346,351,5.16,5,False,False
LS_WILTY_EP1_truth6,data/raw/dolos/videos/LS_WILTY_EP1_truth6.mp4,23:07,23:14,1387,1394,7.04,7,False,False
LS_WILTY_EP1_truth7,data/raw/dolos/videos/LS_WILTY_EP1_truth7.mp4,23:33,23:38,1413,1418,5.12,5,False,False
LS_WILTY_EP1_truth8,data/raw/dolos/videos/LS_WILTY_EP1_truth8.mp4,25:55,25:58,1555,1558,3.16,3,False,False
LS_WILTY_EP2_lie1,data/raw/dolos/videos/LS_WILTY_EP2_lie1.mp4,6:30,6:34,390,394,4.04,4,False,False
LS_WILTY_EP2_lie10,data/raw/dolos/videos/LS_WILTY_EP2_lie10.mp4,26:29,26:34,1589,1594,5.24,5,False,False
LS_WILTY_EP2_lie11,data/raw/dolos/videos/LS_WILTY_EP2_lie11.mp4,26:40,26:45,1600,1605,5.24,5,False,False
LS_WILTY_EP2_lie2,data/raw/dolos/videos/LS_WILTY_EP2_lie2.mp4,6:47,6:51,407,411,4.04,4,False,False
LS_WILTY_EP2_lie3,data/raw/dolos/videos/LS_WILTY_EP2_lie3.mp4,14:28,14:32,868,872,4.08,4,False,False
LS_WILTY_EP2_lie4,data/raw/dolos/videos/LS_WILTY_EP2_lie4.mp4,14:52,14:56,892,896,4.04,4,False,False
LS_WILTY_EP2_lie5,data/raw/dolos/videos/LS_WILTY_EP2_lie5.mp4,15:24,15:28,924,928,4.16,4,False,False
LS_WILTY_EP2_lie6,data/raw/dolos/videos/LS_WILTY_EP2_lie6.mp4,16:25,16:33,985,993,8.04,8,False,False
LS_WILTY_EP2_lie7,data/raw/dolos/videos/LS_WILTY_EP2_lie7.mp4,21:09,21:19,1269,1279,10.04,10,False,False
LS_WILTY_EP2_lie8,data/raw/dolos/videos/LS_WILTY_EP2_lie8.mp4,25:03,25:08,1503,1508,5.24,5,False,False
LS_WILTY_EP2_lie9,data/raw/dolos/videos/LS_WILTY_EP2_lie9.mp4,25:14,25:20,1514,1520,6.04,6,False,False
LS_WILTY_EP2_truth1,data/raw/dolos/videos/LS_WILTY_EP2_truth1.mp4,2:03,2:08,123,128,5.2,5,False,False
LS_WILTY_EP2_truth2,data/raw/dolos/videos/LS_WILTY_EP2_truth2.mp4,14:39,14:44,879,884,5.2,5,False,False
LS_WILTY_EP2_truth3,data/raw/dolos/videos/LS_WILTY_EP2_truth3.mp4,17:30,17:34,1050,1054,4.24,4,False,False
LS_WILTY_EP2_truth4,data/raw/dolos/videos/LS_WILTY_EP2_truth4.mp4,17:45,17:48,1065,1068,3.2,3,False,False
LS_WILTY_EP2_truth5,data/raw/dolos/videos/LS_WILTY_EP2_truth5.mp4,23:38,23:43,1418,1423,5.04,5,False,False
LS_WILTY_EP2_truth6,data/raw/dolos/videos/LS_WILTY_EP2_truth6.mp4,23:56,24:00,1436,1440,4.2,4,False,False
LS_WILTY_EP2_truth7,data/raw/dolos/videos/LS_WILTY_EP2_truth7.mp4,24:03,24:10,1443,1450,7.2,7,False,False
LS_WILTY_EP2_truth8,data/raw/dolos/videos/LS_WILTY_EP2_truth8.mp4,24:12,24:16,1452,1456,4.04,4,False,False
LS_WILTY_EP3_lie1,data/raw/dolos/videos/LS_WILTY_EP3_lie1.mp4,6:44,6:48,404,408,4.08,4,False,False
LS_WILTY_EP3_lie10,data/raw/dolos/videos/LS_WILTY_EP3_lie10.mp4,23:03,23:07,1383,1387,4.12,4,False,False
LS_WILTY_EP3_lie11,data/raw/dolos/videos/LS_WILTY_EP3_lie11.mp4,24:55,25:00,1495,1500,5.12,5,False,False
LS_WILTY_EP3_lie12,data/raw/dolos/videos/LS_WILTY_EP3_lie12.mp4,25:15,25:21,1515,1521,6.04,6,False,False
LS_WILTY_EP3_lie13,data/raw/dolos/videos/LS_WILTY_EP3_lie13.mp4,25:23,25:29,1523,1529,6.12,6,False,False
LS_WILTY_EP3_lie14,data/raw/dolos/videos/LS_WILTY_EP3_lie14.mp4,26:16,26:24,1576,1584,8.24,8,False,False
LS_WILTY_EP3_lie2,data/raw/dolos/videos/LS_WILTY_EP3_lie2.mp4,6:59,7:02,419,422,3.2,3,False,False
LS_WILTY_EP3_lie3,data/raw/dolos/videos/LS_WILTY_EP3_lie3.mp4,7:10,7:15,430,435,5.04,5,False,False
LS_WILTY_EP3_lie4,data/raw/dolos/videos/LS_WILTY_EP3_lie4.mp4,7:41,7:45,461,465,4.08,4,False,False
LS_WILTY_EP3_lie5,data/raw/dolos/videos/LS_WILTY_EP3_lie5.mp4,16:15,16:23,975,983,8.04,8,False,False
LS_WILTY_EP3_lie6,data/raw/dolos/videos/LS_WILTY_EP3_lie6.mp4,19:11,19:15,1151,1155,4.2,4,False,False
LS_WILTY_EP3_lie7,data/raw/dolos/videos/LS_WILTY_EP3_lie7.mp4,20:29,20:34,1229,1234,5.04,5,False,False
LS_WILTY_EP3_lie8,data/raw/dolos/videos/LS_WILTY_EP3_lie8.mp4,22:30,22:37,1350,1357,7.04,7,False,False
LS_WILTY_EP3_lie9,data/raw/dolos/videos/LS_WILTY_EP3_lie9.mp4,22:47,22:52,1367,1372,5.04,5,False,False
LS_WILTY_EP3_truth1,data/raw/dolos/videos/LS_WILTY_EP3_truth1.mp4,2:30,2:34,150,154,4.16,4,False,False
LS_WILTY_EP3_truth2,data/raw/dolos/videos/LS_WILTY_EP3_truth2.mp4,4:15,4:21,255,261,6.04,6,False,False
LS_WILTY_EP3_truth3,data/raw/dolos/videos/LS_WILTY_EP3_truth3.mp4,4:26,4:30,266,270,4.2,4,False,False
LS_WILTY_EP3_truth4,data/raw/dolos/videos/LS_WILTY_EP3_truth4.mp4,4:32,4:37,272,277,5.12,5,False,False
LS_WILTY_EP3_truth5,data/raw/dolos/videos/LS_WILTY_EP3_truth5.mp4,5,5:05,300,305,300.24,5,True,False
LS_WILTY_EP3_truth6,data/raw/dolos/videos/LS_WILTY_EP3_truth6.mp4,5:23,5:31,323,331,8.24,8,False,False
LS_WILTY_EP3_truth7,data/raw/dolos/videos/LS_WILTY_EP3_truth7.mp4,20:58,21:01,1258,1261,3.04,3,False,False
LS_WILTY_EP4_lie1,data/raw/dolos/videos/LS_WILTY_EP4_lie1.mp4,1:59,2:04,119,124,5.12,5,False,False
LS_WILTY_EP4_lie10,data/raw/dolos/videos/LS_WILTY_EP4_lie10.mp4,23:42,23:48,1422,1428,6.12,6,False,False
LS_WILTY_EP4_lie11,data/raw/dolos/videos/LS_WILTY_EP4_lie11.mp4,23:54,23:58,1434,1438,4.2,4,False,False
LS_WILTY_EP4_lie12,data/raw/dolos/videos/LS_WILTY_EP4_lie12.mp4,24:02,24:07,1442,1447,5.2,5,False,False
LS_WILTY_EP4_lie13,data/raw/dolos/videos/LS_WILTY_EP4_lie13.mp4,24:16,24:20,1456,1460,4.24,4,False,False
LS_WILTY_EP4_lie14,data/raw/dolos/videos/LS_WILTY_EP4_lie14.mp4,24:30,24:34,1470,1474,4.16,4,False,False
LS_WILTY_EP4_lie15,data/raw/dolos/videos/LS_WILTY_EP4_lie15.mp4,24:56,25:01,1496,1501,5.2,5,False,False
LS_WILTY_EP4_lie16,data/raw/dolos/videos/LS_WILTY_EP4_lie16.mp4,26:54,27:00,1614,1620,6.04,6,False,False
LS_WILTY_EP4_lie2,data/raw/dolos/videos/LS_WILTY_EP4_lie2.mp4,2:53,2:58,173,178,5.08,5,False,False
LS_WILTY_EP4_lie3,data/raw/dolos/videos/LS_WILTY_EP4_lie3.mp4,4:15,4:19,255,259,4.04,4,False,False
LS_WILTY_EP4_lie4,data/raw/dolos/videos/LS_WILTY_EP4_lie4.mp4,12:40,12:46,760,766,6.04,6,False,False
LS_WILTY_EP4_lie5,data/raw/dolos/videos/LS_WILTY_EP4_lie5.mp4,13:01,13:05,781,785,4.04,4,False,False
LS_WILTY_EP4_lie6,data/raw/dolos/videos/LS_WILTY_EP4_lie6.mp4,13:17,13:22,797,802,5.12,5,False,False
LS_WILTY_EP4_lie7,data/raw/dolos/videos/LS_WILTY_EP4_lie7.mp4,14:14,14:20,854,860,6.04,6,False,False
LS_WILTY_EP4_lie8,data/raw/dolos/videos/LS_WILTY_EP4_lie8.mp4,14:28,14:33,868,873,5.2,5,False,False
LS_WILTY_EP4_lie9,data/raw/dolos/videos/LS_WILTY_EP4_lie9.mp4,14:36,14:41,876,881,5.24,5,False,False
LS_WILTY_EP4_truth1,data/raw/dolos/videos/LS_WILTY_EP4_truth1.mp4,6:11,6:16,371,376,5.2,5,False,False
LS_WILTY_EP4_truth10,data/raw/dolos/videos/LS_WILTY_EP4_truth10.mp4,22:22,22:29,1342,1349,7.04,7,False,False
LS_WILTY_EP4_truth11,data/raw/dolos/videos/LS_WILTY_EP4_truth11.mp4,22:49,22:53,1369,1373,4.12,4,False,False
LS_WILTY_EP4_truth2,data/raw/dolos/videos/LS_WILTY_EP4_truth2.mp4,7:44,7:53,464,473,9.08,9,False,False
LS_WILTY_EP4_truth3,data/raw/dolos/videos/LS_WILTY_EP4_truth3.mp4,12:32,12:37,752,757,5.04,5,False,False
LS_WILTY_EP4_truth4,data/raw/dolos/videos/LS_WILTY_EP4_truth4.mp4,14:54,14:57,894,897,3.04,3,False,False
LS_WILTY_EP4_truth5,data/raw/dolos/videos/LS_WILTY_EP4_truth5.mp4,15:18,15:21,918,921,3.04,3,False,False
LS_WILTY_EP4_truth6,data/raw/dolos/videos/LS_WILTY_EP4_truth6.mp4,18:18,18:26,1098,1106,8.24,8,False,False
LS_WILTY_EP4_truth7,data/raw/dolos/videos/LS_WILTY_EP4_truth7.mp4,21,21:03,1260,1263,1242.16,3,True,False
LS_WILTY_EP4_truth8,data/raw/dolos/videos/LS_WILTY_EP4_truth8.mp4,21:30,21:33,1290,1293,3.16,3,False,False
LS_WILTY_EP4_truth9,data/raw/dolos/videos/LS_WILTY_EP4_truth9.mp4,21:35,21:39,1295,1299,4.24,4,False,False
LS_WILTY_EP5_lie1,data/raw/dolos/videos/LS_WILTY_EP5_lie1.mp4,6:15,6:18,375,378,3.04,3,False,False
LS_WILTY_EP5_lie2,data/raw/dolos/videos/LS_WILTY_EP5_lie2.mp4,6:48,6:54,408,414,6.08,6,False,False
LS_WILTY_EP5_lie3,data/raw/dolos/videos/LS_WILTY_EP5_lie3.mp4,7:12,7:17,432,437,5.04,5,False,False
LS_WILTY_EP5_lie4,data/raw/dolos/videos/LS_WILTY_EP5_lie4.mp4,9:04,9:08,544,548,4.08,4,False,False
LS_WILTY_EP5_lie5,data/raw/dolos/videos/LS_WILTY_EP5_lie5.mp4,12:16,12:20,736,740,4.04,4,False,False
LS_WILTY_EP5_lie6,data/raw/dolos/videos/LS_WILTY_EP5_lie6.mp4,19:03,19:08,1143,1148,5.12,5,False,False
LS_WILTY_EP5_lie7,data/raw/dolos/videos/LS_WILTY_EP5_lie7.mp4,25:30,25:34,1530,1534,4.12,4,False,False
LS_WILTY_EP5_lie8,data/raw/dolos/videos/LS_WILTY_EP5_lie8.mp4,27:32,27:35,1652,1655,3.24,3,False,False
LS_WILTY_EP5_truth1,data/raw/dolos/videos/LS_WILTY_EP5_truth1.mp4,2:20,2:25,140,145,5.16,5,False,False
LS_WILTY_EP5_truth10,data/raw/dolos/videos/LS_WILTY_EP5_truth10.mp4,21:57,22:05,1317,1325,8.04,8,False,False
LS_WILTY_EP5_truth11,data/raw/dolos/videos/LS_WILTY_EP5_truth11.mp4,23:42,23:46,1422,1426,4.2,4,False,False
LS_WILTY_EP5_truth12,data/raw/dolos/videos/LS_WILTY_EP5_truth12.mp4,24:38,24:42,1478,1482,4.08,4,False,False
LS_WILTY_EP5_truth13,data/raw/dolos/videos/LS_WILTY_EP5_truth13.mp4,24:50,24:53,1490,1493,3.24,3,False,False
LS_WILTY_EP5_truth14,data/raw/dolos/videos/LS_WILTY_EP5_truth14.mp4,26:33,26:37,1593,1597,4.2,4,False,False
LS_WILTY_EP5_truth2,data/raw/dolos/videos/LS_WILTY_EP5_truth2.mp4,2:54,2:58,174,178,4.04,4,False,False
LS_WILTY_EP5_truth3,data/raw/dolos/videos/LS_WILTY_EP5_truth3.mp4,3:04,3:07,184,187,3.2,3,False,False
LS_WILTY_EP5_truth4,data/raw/dolos/videos/LS_WILTY_EP5_truth4.mp4,3:38,3:42,218,222,4.2,4,False,False
LS_WILTY_EP5_truth5,data/raw/dolos/videos/LS_WILTY_EP5_truth5.mp4,4:22,4:26,262,266,4.16,4,False,False
LS_WILTY_EP5_truth6,data/raw/dolos/videos/LS_WILTY_EP5_truth6.mp4,4:43,4:47,283,287,4.24,4,False,False
LS_WILTY_EP5_truth7,data/raw/dolos/videos/LS_WILTY_EP5_truth7.mp4,4:48,4:53,288,293,5.16,5,False,False
LS_WILTY_EP5_truth8,data/raw/dolos/videos/LS_WILTY_EP5_truth8.mp4,4:57,5:02,297,302,5.04,5,False,False
LS_WILTY_EP5_truth9,data/raw/dolos/videos/LS_WILTY_EP5_truth9.mp4,12:58,13:03,778,783,5.16,5,False,False
LS_WILTY_EP6_lie1,data/raw/dolos/videos/LS_WILTY_EP6_lie1.mp4,4:39,4:44,279,284,5.24,5,False,False
LS_WILTY_EP6_lie2,data/raw/dolos/videos/LS_WILTY_EP6_lie2.mp4,12:07,12:11,727,731,4.2,4,False,False
